,player,pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
333,Anthony Randolph,PF,19,GSW,63,22,1129,8.6,18.7,.462,0.0,0.2,.000,8.6,18.5,.466,4.4,6.1,.716,5.5,10.2,15.7,2.1,1.8,3.2,3.5,6.1,21.6,,102,108
334,Shavlik Randolph,PF,25,POR,10,0,37,12.0,19.5,.615,1.5,1.5,1.000,10.5,18.0,.583,1.5,6.0,.250,15.0,12.0,27.0,0.0,0.0,1.5,9.0,6.0,27.0,,98,107
335,Zach Randolph,PF-C,27,TOT,50,45,1757,12.2,25.6,.475,0.9,2.8,.330,11.2,22.8,.494,5.3,7.2,.734,4.6,10.2,14.8,3.0,1.3,0.5,3.3,3.9,30.5,,105,110
336,Theo Ratliff,C,35,PHI,46,0,579,3.1,5.9,.531,0.0,0.0,,3.1,5.9,.531,1.9,3.2,.600,4.2,7.6,11.8,0.8,1.6,4.3,1.3,7.1,8.2,,117,104
337,Michael Redd,SG,29,MIL,33,32,1203,10.7,23.6,.455,3.0,8.2,.366,7.7,15.3,.503,5.6,6.9,.814,1.0,3.6,4.6,3.8,1.5,0.1,2.3,1.9,30.1,,114,111
338,J.J. Redick,SG,24,ORL,64,5,1111,5.5,14.0,.391,3.1,8.4,.374,2.3,5.6,.417,3.8,4.4,.871,0.4,4.7,5.1,3.4,1.0,0.0,2.5,3.4,17.9,,107,106
339,Jason Richardson,SG,28,TOT,72,71,2410,9.8,20.5,.477,2.7,6.9,.397,7.1,13.7,.518,3.2,4.2,.769,1.6,5.1,6.7,3.1,1.6,0.6,2.0,3.1,25.6,,115,112
340,Jeremy Richardson,SF,24,ORL,12,0,93,7.8,27.4,.286,3.4,9.5,.353,4.5,17.9,.250,1.7,3.4,.500,0.6,7.3,7.8,1.7,0.0,0.0,1.7,3.4,20.7,,76,107
341,Quentin Richardson,SG,28,NYK,72,51,1894,6.9,17.5,.393,3.1,8.6,.365,3.7,8.9,.420,2.3,3.1,.761,1.9,6.5,8.4,3.1,1.2,0.2,1.9,3.5,19.2,,105,112
342,Luke Ridnour,PG,27,MIL,72,50,2033,6.4,15.8,.403,1.4,4.0,.350,5.0,11.8,.420,3.4,3.9,.869,0.8,4.7,5.6,9.3,2.3,0.4,3.3,5.1,17.5,,105,108
343,Anthony Roberson,PG,25,TOT,29,0,276,7.9,21.7,.367,4.7,14.6,.321,3.2,7.0,.462,0.9,0.9,1.000,1.1,2.9,4.0,3.6,1.8,0.2,1.4,3.2,21.5,,103,113
344,Nate Robinson,PG,24,NYK,74,11,2209,10.1,23.1,.437,2.8,8.7,.325,7.3,14.4,.504,5.6,6.7,.841,2.2,4.3,6.5,6.8,2.1,0.1,3.1,4.6,28.6,,113,111
345,Sergio Rodríguez,PG,22,POR,80,13,1225,5.8,14.9,.392,1.7,5.2,.325,4.2,9.7,.428,2.8,3.5,.792,1.9,3.9,5.9,12.9,2.4,0.1,5.4,6.0,16.1,,103,109
346,Rajon Rondo,PG,22,BOS,80,80,2642,7.7,15.3,.505,0.3,1.0,.313,7.4,14.3,.518,3.5,5.4,.642,2.0,6.4,8.4,13.2,3.0,0.2,4.2,3.9,19.2,,114,101
347,Derrick Rose,PG,20,CHI,81,80,3000,9.9,20.8,.475,0.3,1.2,.222,9.6,19.5,.491,3.4,4.3,.788,1.7,3.8,5.4,8.8,1.1,0.3,3.5,2.1,23.4,,108,113
348,Malik Rose,PF,34,TOT,38,0,470,4.9,14.1,.344,0.0,0.8,.000,4.9,13.4,.363,4.3,5.5,.784,1.8,8.5,10.4,3.9,1.1,0.3,3.9,7.8,14.0,,84,110
349,Quinton Ross,SF,27,MEM,68,7,1164,4.5,11.8,.382,1.5,4.0,.375,3.0,7.8,.386,1.6,1.9,.810,1.3,4.4,5.8,2.1,1.5,0.6,1.6,5.2,12.1,,98,112
350,Brandon Roy,SG,24,POR,78,78,2903,12.1,25.2,.480,1.6,4.2,.377,10.5,21.0,.501,7.9,9.6,.824,2.0,5.1,7.1,7.6,1.7,0.4,2.9,2.4,33.7,,123,109
351,Michael Ruffin,PF,32,POR,11,0,35,3.2,11.1,.286,0.0,0.0,,3.2,11.1,.286,3.2,3.2,1.000,9.5,7.9,17.4,0.0,4.7,1.6,3.2,11.1,9.5,,95,99
352,Brandon Rush,SG,23,IND,75,19,1803,6.7,15.9,.423,2.2,5.8,.373,4.6,10.1,.451,1.3,1.8,.697,0.9,5.5,6.4,1.8,1.0,1.0,2.1,3.5,16.8,,97,111
353,Kareem Rush,SG,28,PHI,25,1,199,5.4,15.6,.345,2.7,8.8,.303,2.7,6.7,.400,1.1,1.1,1.000,0.0,4.0,4.0,4.0,1.3,0.3,2.7,2.7,14.5,,92,111
354,John Salmons,SF,29,TOT,79,74,2959,8.9,18.9,.472,2.2,5.2,.417,6.7,13.7,.493,5.0,6.0,.830,1.0,4.7,5.8,4.3,1.4,0.4,2.9,3.1,25.0,,113,115
355,Cheikh Samb,C,24,TOT,18,0,83,3.7,19.9,.188,0.0,1.9,.000,3.7,18.0,.207,1.9,4.3,.429,6.2,8.7,14.9,0.6,1.9,6.2,1.9,4.3,9.3,,61,103
356,Brian Scalabrine,C,30,BOS,39,8,504,5.1,12.0,.421,2.5,6.4,.393,2.5,5.6,.453,1.7,1.9,.889,0.7,4.5,5.3,1.9,0.7,1.1,1.3,7.7,14.3,,112,106
357,Luis Scola,PF,28,HOU,82,82,2488,9.1,17.1,.531,0.0,0.1,.000,9.1,17.0,.533,4.2,5.5,.760,4.3,11.1,15.4,2.6,1.5,0.2,2.6,5.6,22.3,,114,102
358,Thabo Sefolosha,SF-SG,24,TOT,66,36,1453,5.4,12.6,.426,0.8,3.1,.276,4.5,9.6,.474,2.2,2.6,.836,1.9,6.7,8.6,3.9,2.7,1.6,2.3,3.7,13.8,,103,106
359,Mouhamed Sene,C,22,TOT,6,0,29,10.5,15.8,.667,0.0,0.0,,10.5,15.8,.667,14.0,17.6,.800,8.8,15.8,24.6,0.0,1.8,5.3,7.0,3.5,35.1,,122,99
360,Ramon Sessions,PG,22,MIL,79,39,2173,8.2,18.5,.445,0.1,0.8,.176,8.1,17.7,.457,6.7,8.4,.794,1.5,4.9,6.4,10.8,2.0,0.2,3.6,3.8,23.3,,111,109
361,Walter Sharpe,PF,22,DET,8,0,20,11.1,30.4,.364,0.0,5.5,.000,11.1,24.9,.444,0.0,5.5,.000,0.0,8.3,8.3,0.0,0.0,5.5,0.0,8.3,22.1,,71,105
362,Bobby Simmons,SF,28,NJN,71,44,1729,6.1,13.6,.449,3.6,8.1,.447,2.5,5.5,.453,1.3,1.8,.741,2.2,6.3,8.6,2.8,1.5,0.3,1.9,5.7,17.2,,116,112
363,Cedric Simmons,PF,23,TOT,18,0,84,6.7,15.3,.440,0.0,0.0,,6.7,15.3,.440,4.3,9.8,.438,3.1,6.7,9.8,1.2,0.6,2.4,1.2,4.9,17.7,,97,111
364,Courtney Sims,C,25,TOT,2,0,13,11.5,22.9,.500,0.0,0.0,,11.5,22.9,.500,0.0,0.0,,7.6,7.6,15.3,0.0,0.0,0.0,3.8,3.8,22.9,,95,114
365,Sean Singletary,PG,23,TOT,37,2,303,5.4,14.7,.365,1.7,4.3,.400,3.6,10.4,.350,3.1,3.6,.857,1.7,4.3,6.1,5.0,1.9,0.0,4.0,7.8,15.6,,93,110
366,James Singleton,PF,27,DAL,62,6,884,6.9,13.1,.529,0.8,2.4,.325,6.2,10.7,.575,4.0,4.6,.859,5.3,9.6,14.8,1.0,1.5,1.7,2.1,6.5,18.6,,122,106
367,Brian Skinner,PF,32,LAC,51,21,843,5.7,12.7,.449,0.0,0.1,.000,5.7,12.6,.453,1.9,2.9,.638,4.5,8.1,12.6,1.7,1.1,3.2,2.7,5.8,13.2,,95,110
368,Craig Smith,PF,25,MIN,74,31,1460,10.4,18.5,.562,0.0,0.0,.000,10.4,18.4,.563,6.0,8.9,.677,3.5,6.7,10.2,2.8,1.1,0.7,3.8,6.6,26.8,,112,112
369,J.R. Smith,SG,23,DEN,81,18,2245,9.6,21.5,.446,4.1,10.3,.397,5.5,11.3,.491,4.6,6.2,.754,1.0,5.8,6.7,5.1,1.8,0.3,3.4,4.3,28.0,,111,109
370,Joe Smith,C,33,TOT,57,3,1102,7.4,15.8,.468,0.1,0.3,.429,7.3,15.5,.469,2.8,3.9,.720,4.2,8.3,12.5,1.9,0.8,1.9,1.2,5.8,17.7,,112,107
371,Josh Smith,PF,23,ATL,69,69,2421,9.2,18.8,.492,0.6,1.9,.299,8.7,16.9,.514,4.7,7.9,.588,3.0,8.1,11.0,3.7,2.1,2.5,3.6,4.1,23.7,,103,104
372,Will Solomon,PG,30,TOT,53,9,712,7.7,17.9,.429,2.0,6.3,.326,5.6,11.6,.484,1.8,2.5,.735,0.9,3.8,4.7,9.7,2.0,0.3,3.9,5.2,19.2,,101,112
373,Darius Songaila,C,30,WAS,77,29,1521,8.4,15.9,.532,0.0,0.0,.000,8.4,15.8,.533,2.8,3.1,.889,2.6,5.3,7.9,3.3,2.2,0.7,2.6,6.9,19.6,,111,113
374,Marreese Speights,C,21,PHI,79,2,1263,10.6,21.2,.502,0.1,0.3,.250,10.6,20.9,.506,4.3,5.6,.773,5.2,7.2,12.4,1.3,1.1,2.4,1.9,7.6,25.7,,115,107
375,Jerry Stackhouse,SG,34,DAL,10,1,162,5.2,19.4,.267,1.0,6.2,.158,4.2,13.3,.317,2.3,2.3,1.000,1.6,3.9,5.5,3.9,1.3,0.3,2.9,1.9,13.6,,75,112
376,DeShawn Stevenson,SG,27,WAS,32,25,886,4.3,13.8,.312,2.1,7.7,.271,2.2,6.1,.363,1.9,3.6,.533,0.7,3.9,4.5,5.8,1.3,0.1,1.9,2.6,12.6,,93,117
377,Peja Stojaković,SF,31,NOH,61,59,2089,7.5,18.8,.399,3.8,10.0,.378,3.7,8.8,.424,2.4,2.7,.894,1.2,5.8,6.9,2.0,1.4,0.1,1.3,2.6,21.2,,108,109
378,Amar'e Stoudemire,PF,26,PHO,53,53,1948,10.4,19.2,.539,0.1,0.2,.429,10.3,19.1,.540,8.3,9.9,.835,3.0,8.1,11.0,2.7,1.3,1.5,3.9,4.2,29.1,,117,111
379,Rodney Stuckey,PG,22,DET,79,65,2517,8.8,20.1,.439,0.5,1.7,.295,8.3,18.4,.453,5.1,6.4,.803,1.5,4.5,6.0,8.5,1.7,0.2,3.8,4.8,23.3,,104,110
380,Robert Swift,C,23,OKC,26,10,343,5.5,10.6,.521,0.0,0.0,,5.5,10.6,.521,1.8,2.4,.750,3.1,10.2,13.3,1.3,0.7,2.5,1.2,7.5,12.9,,115,107
381,Stromile Swift,PF,29,TOT,19,0,185,6.6,15.5,.429,0.3,0.3,1.000,6.4,15.2,.418,3.6,7.2,.500,4.4,8.3,12.7,0.8,1.1,2.2,4.4,11.1,17.1,,87,110
382,Wally Szczerbiak,SF,31,CLE,74,5,1527,6.3,14.1,.450,2.4,6.0,.411,3.9,8.1,.478,3.2,3.8,.849,1.5,6.7,8.2,2.9,1.0,0.4,1.9,4.6,18.3,,116,105
383,Mike Taylor,PG,23,LAC,51,5,771,7.4,18.1,.412,0.9,2.7,.325,6.6,15.3,.427,3.8,5.5,.691,1.5,4.4,5.9,7.2,2.4,0.0,4.9,5.7,19.5,,91,112
384,Sebastian Telfair,PG,23,MIN,75,43,2095,6.7,17.4,.383,1.8,5.3,.346,4.9,12.2,.399,3.3,4.0,.819,0.8,2.4,3.2,8.6,1.8,0.3,3.7,4.6,18.5,,100,114
385,Jason Terry,SG,31,DAL,74,11,2491,11.4,24.6,.463,3.5,9.6,.366,7.9,15.0,.525,4.2,4.7,.880,0.8,2.9,3.7,5.3,2.0,0.4,2.5,3.0,30.5,,115,111
386,Etan Thomas,C,30,WAS,26,7,306,5.5,11.4,.485,0.0,0.0,,5.5,11.4,.485,2.8,4.0,.696,4.3,7.1,11.4,1.0,0.5,3.1,3.1,6.0,13.8,,99,113
387,Kenny Thomas,PF,31,SAC,8,0,62,2.5,6.6,.375,0.0,0.0,,2.5,6.6,.375,0.0,0.0,,3.3,9.0,12.3,0.8,4.9,0.8,0.8,7.4,4.9,,94,105
388,Kurt Thomas,PF,36,SAS,79,10,1404,5.9,11.8,.503,0.0,0.1,.000,5.9,11.7,.507,1.4,1.7,.822,5.2,10.5,15.7,2.6,1.3,2.2,1.6,6.6,13.3,,115,101
389,Tim Thomas,PF,31,TOT,64,6,1247,7.6,17.7,.432,3.2,7.6,.413,4.5,10.1,.446,3.6,4.9,.736,1.7,6.4,8.1,2.8,1.3,0.4,2.8,5.8,22.1,,106,111
390,Tyrus Thomas,PF,22,CHI,79,61,2175,7.3,16.2,.451,0.1,0.2,.333,7.2,16.0,.453,5.6,7.2,.783,3.5,8.5,12.0,1.8,2.2,3.6,3.1,5.2,20.3,,104,104
391,Jason Thompson,PF,22,SAC,82,56,2303,7.9,15.9,.497,0.0,0.2,.000,7.9,15.7,.502,4.4,6.3,.692,5.2,8.2,13.4,2.1,1.0,1.3,3.2,6.9,20.1,,106,114
392,Al Thornton,SF,25,LAC,71,67,2654,9.2,20.6,.446,0.4,1.6,.253,8.8,19.1,.462,4.6,6.1,.754,2.4,4.8,7.2,2.0,1.2,1.2,2.6,4.5,23.5,,100,114
393,Anthony Tolliver,PF,23,SAS,19,0,208,5.0,17.0,.292,2.3,10.7,.220,2.6,6.3,.417,1.3,2.6,.500,3.1,7.6,10.7,4.4,1.3,0.3,1.8,4.2,13.6,,89,105
394,Alando Tucker,SG,24,PHO,30,1,282,9.2,21.5,.430,1.4,4.1,.348,7.8,17.4,.449,4.6,5.9,.788,3.4,2.1,5.5,2.1,0.9,0.2,2.5,2.5,24.5,,106,117
395,Ronny Turiaf,C,26,GSW,79,26,1696,5.4,10.6,.508,0.0,0.1,.000,5.4,10.5,.512,2.8,3.6,.790,2.5,7.8,10.4,4.8,1.0,4.8,2.0,7.0,13.5,,116,110
396,Hedo Türkoğlu,SF,29,ORL,77,77,2815,7.8,18.9,.413,2.5,6.9,.356,5.3,12.0,.445,5.8,7.2,.807,0.8,6.7,7.6,6.9,1.2,0.4,3.8,4.0,23.9,,107,104
397,Ime Udoka,SF,31,SAS,67,3,1035,5.8,15.1,.383,2.2,6.6,.328,3.6,8.5,.426,1.5,2.4,.609,1.5,8.3,9.8,2.8,1.9,0.6,2.0,4.5,15.2,,95,103
398,Beno Udrih,PG,26,SAC,73,72,2270,7.2,15.6,.461,0.8,2.5,.310,6.4,13.1,.491,2.8,3.4,.820,1.0,3.9,4.9,7.7,1.8,0.3,3.5,4.3,18.0,,104,116
399,Roko Ukić,PG,24,TOR,72,0,890,7.2,19.0,.380,0.6,3.6,.177,6.6,15.4,.427,2.6,3.5,.733,1.6,2.8,4.4,9.0,1.8,0.1,3.5,4.5,17.6,,93,113
400,Anderson Varejão,PF,26,CLE,81,42,2306,6.3,11.8,.536,0.0,0.0,.000,6.3,11.8,.538,3.6,5.9,.616,3.9,9.7,13.6,1.9,1.8,1.5,1.9,5.6,16.3,,116,100
401,Jacque Vaughn,PG,33,SAS,30,0,292,4.5,13.9,.320,0.2,0.2,1.000,4.3,13.8,.311,3.0,3.3,.889,0.7,3.3,4.1,10.2,1.1,0.0,2.8,4.8,12.1,,93,108
402,Charlie Villanueva,PF,24,MIL,78,47,2095,12.1,27.0,.447,2.2,6.4,.345,9.9,20.6,.479,5.0,5.9,.838,3.8,9.1,12.9,3.4,1.2,1.4,3.4,6.3,31.3,,106,106
403,Jake Voskuhl,C,31,TOR,38,1,240,2.6,9.8,.267,0.0,0.0,,2.6,9.8,.267,2.4,3.0,.786,4.6,8.3,12.8,1.7,0.7,0.9,3.7,13.0,7.6,,75,111
404,Sasha Vujačić,SG,24,LAL,80,0,1293,6.1,15.8,.387,3.2,8.8,.363,2.9,7.0,.416,2.8,3.0,.921,0.7,4.6,5.3,4.4,3.0,0.3,1.4,6.1,18.1,,115,104
405,Dwyane Wade,SG,27,MIA,79,79,3048,15.0,30.5,.491,1.5,4.9,.317,13.4,25.6,.524,10.3,13.5,.765,1.6,5.4,7.0,10.3,3.0,1.9,4.8,3.1,41.8,,115,105
406,Von Wafer,SG,23,HOU,63,11,1225,9.9,22.2,.447,2.8,7.1,.390,7.2,15.1,.474,3.8,5.1,.752,0.8,4.1,4.9,3.1,1.7,0.3,2.6,3.1,26.5,,106,106
407,Henry Walker,SF,21,BOS,29,0,216,8.9,14.3,.621,0.0,0.2,.000,8.9,14.0,.632,3.9,5.7,.696,2.0,5.2,7.1,3.2,1.5,0.5,4.4,12.5,21.6,,108,104
408,Ben Wallace*,PF,34,CLE,56,53,1314,2.8,6.4,.445,0.0,0.0,,2.8,6.4,.445,1.1,2.6,.422,5.6,9.3,14.9,1.8,2.0,3.1,1.4,3.4,6.8,,111,98
409,Gerald Wallace,SF,26,CHA,71,71,2669,7.9,16.5,.480,0.8,2.7,.298,7.1,13.8,.515,7.4,9.2,.804,2.3,9.0,11.3,3.8,2.5,1.4,3.0,4.3,24.1,,115,102
410,Rasheed Wallace,C,34,DET,66,63,2123,7.9,18.8,.419,2.9,8.3,.354,4.9,10.5,.471,2.0,2.6,.772,1.5,11.3,12.8,2.4,1.6,2.2,1.5,5.1,20.7,,107,103
411,Luke Walton,SF,28,LAL,65,34,1166,5.8,13.4,.436,0.7,2.5,.298,5.1,10.9,.468,1.8,2.5,.719,2.4,5.5,7.9,7.7,1.4,0.4,3.0,4.6,14.2,,106,107
412,Hakim Warrick,PF,26,MEM,82,7,2029,8.9,18.2,.491,0.1,0.6,.217,8.8,17.6,.500,7.0,9.8,.711,3.4,7.3,10.7,1.7,1.3,1.0,2.6,4.5,25.0,,111,110
413,C.J. Watson,PG,24,GSW,77,18,1883,6.7,14.6,.457,1.2,3.1,.400,5.4,11.5,.473,4.4,5.0,.870,1.0,4.0,5.0,5.3,2.5,0.1,2.4,3.6,19.0,,114,114
414,Earl Watson,PG,29,OKC,68,18,1776,5.0,13.1,.384,0.6,2.5,.235,4.4,10.6,.418,2.3,3.1,.755,1.0,4.2,5.3,11.3,1.4,0.3,4.5,4.0,12.9,,93,112
415,Kyle Weaver,SG,22,OKC,56,19,1166,5.0,10.8,.459,1.4,4.1,.344,3.6,6.7,.529,1.8,2.6,.707,1.4,4.4,5.7,4.4,2.1,1.1,3.0,3.6,13.1,,101,110
416,Martell Webster,SF,22,POR,1,0,5,0.0,11.1,.000,0.0,11.1,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,117
417,Sonny Weems,SG,22,DEN,12,0,55,7.4,23.1,.320,0.0,2.8,.000,7.4,20.4,.364,2.8,7.4,.375,0.0,3.7,3.7,2.8,0.9,0.0,5.6,7.4,17.6,,62,112
418,David West,PF,28,NOH,76,76,2982,11.2,23.7,.472,0.1,0.5,.240,11.1,23.2,.477,6.7,7.6,.884,2.9,8.9,11.8,3.2,0.9,1.2,3.0,3.8,29.2,,109,107
419,Delonte West,SG,25,CLE,64,64,2152,7.2,15.7,.457,2.3,5.7,.399,4.9,10.0,.490,2.3,2.7,.833,0.8,4.3,5.1,5.7,2.4,0.3,2.3,3.1,18.9,,114,104
420,Mario West,SG,24,ATL,53,3,269,2.8,6.8,.412,0.2,0.2,1.000,2.6,6.6,.394,2.8,6.0,.467,4.8,6.4,11.1,3.8,3.6,0.8,2.6,7.0,8.6,,101,104
421,Russell Westbrook,PG,20,OKC,82,65,2668,8.4,21.0,.398,0.7,2.5,.271,7.7,18.6,.415,6.7,8.2,.815,3.4,4.2,7.7,8.4,2.1,0.3,5.3,3.7,24.1,,99,111
422,D.J. White,PF,22,OKC,7,0,130,10.3,19.7,.520,0.0,0.0,,10.3,19.7,.520,3.9,5.1,.769,3.9,8.7,12.6,2.4,1.2,2.0,1.2,3.9,24.5,,119,108
423,James White,SF,26,HOU,4,0,11,14.5,24.2,.600,4.8,9.7,.500,9.7,14.5,.667,0.0,0.0,,0.0,0.0,0.0,4.8,4.8,4.8,14.5,9.7,33.9,,80,97
424,Chris Wilcox,C,26,TOT,62,6,1049,8.9,17.9,.497,0.0,0.2,.000,8.9,17.7,.503,3.8,6.8,.564,4.6,8.8,13.4,2.3,1.3,0.8,3.6,6.6,21.6,,100,109
425,Damien Wilkins,SG,29,OKC,41,14,636,6.2,17.2,.362,2.2,5.8,.375,4.0,11.4,.355,3.0,3.7,.804,1.6,4.0,5.6,3.0,1.8,0.6,3.0,4.4,17.6,,94,111
426,Deron Williams,PG,24,UTA,68,68,2505,9.5,20.2,.471,1.4,4.6,.310,8.1,15.6,.518,6.7,7.9,.849,0.5,3.5,4.0,14.9,1.5,0.4,4.7,2.8,27.2,,116,111
427,Jawad Williams,SF,25,CLE,10,0,20,13.5,32.5,.417,5.4,16.2,.333,8.1,16.2,.500,0.0,0.0,,2.7,2.7,5.4,0.0,2.7,0.0,2.7,5.4,32.5,,96,104
428,Lou Williams,SG,22,PHI,81,0,1919,9.3,23.5,.398,1.8,6.1,.286,7.6,17.4,.438,8.5,10.7,.790,1.0,3.6,4.6,6.7,2.4,0.4,4.2,3.6,28.9,,105,109
429,Marcus Williams,PG,23,GSW,9,0,54,3.6,15.4,.235,1.8,5.4,.333,1.8,10.0,.182,1.8,5.4,.333,0.0,3.6,3.6,11.8,0.9,0.9,3.6,5.4,10.9,,78,117
430,Marcus Williams,PF,22,SAS,2,0,3,36.2,36.2,1.000,0.0,0.0,,36.2,36.2,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,72.4,,200,112
431,Marvin Williams,SF,22,ATL,61,59,2093,7.3,15.9,.458,1.4,4.0,.355,5.9,11.9,.493,5.6,7.0,.806,2.8,7.0,9.8,2.1,1.5,1.0,1.8,3.2,21.6,,117,108
432,Mo Williams,PG,26,CLE,81,81,2834,10.0,21.5,.467,3.5,8.0,.436,6.5,13.5,.486,4.0,4.4,.912,0.9,4.4,5.3,6.3,1.3,0.2,3.4,4.1,27.5,,115,106
433,Sean Williams,PF,22,NJN,33,0,366,4.4,10.5,.417,0.0,0.0,,4.4,10.5,.417,2.9,4.7,.625,5.0,6.6,11.5,1.9,1.0,4.2,2.9,10.5,11.7,,96,108
434,Shawne Williams,SF,22,DAL,15,0,170,4.9,17.3,.286,0.3,5.2,.059,4.6,12.0,.385,2.8,3.4,.818,5.9,8.3,14.2,0.6,0.6,2.8,1.5,5.9,13.0,,87,108
435,Shelden Williams,PF,25,TOT,45,0,512,7.0,15.8,.446,0.0,0.2,.000,7.0,15.6,.452,4.6,6.3,.730,4.9,10.5,15.4,1.2,2.2,1.8,3.4,6.4,18.7,,99,108
436,Metta World Peace,SF,29,HOU,69,55,2452,9.0,22.5,.401,3.3,8.3,.399,5.7,14.2,.402,4.3,5.7,.748,1.4,6.4,7.8,5.0,2.3,0.5,3.0,3.4,25.6,,104,103
437,Antoine Wright,SF,24,DAL,65,53,1552,6.1,14.6,.415,1.5,5.0,.302,4.5,9.5,.475,2.4,3.2,.747,1.0,3.6,4.6,2.6,1.6,0.9,1.8,5.8,16.0,,102,111
438,Brandan Wright,PF,21,GSW,39,23,688,9.2,17.5,.528,0.0,0.3,.000,9.2,17.2,.537,4.5,6.0,.741,4.4,6.8,11.2,1.5,1.6,2.6,1.6,5.3,23.0,,118,112
439,Dorell Wright,SF,23,MIA,6,0,73,5.9,14.6,.400,0.0,0.0,,5.9,14.6,.400,1.5,4.4,.333,1.5,13.2,14.6,1.5,1.5,0.0,4.4,5.9,13.2,,70,105
440,Julian Wright,SF,21,NOH,54,19,772,7.7,16.6,.466,0.1,1.5,.095,7.6,15.1,.502,1.2,2.1,.567,3.3,7.5,10.8,3.0,2.5,1.3,3.0,3.5,16.8,,95,104
441,Lorenzen Wright,C,33,CLE,17,2,125,4.3,11.7,.370,0.0,0.0,,4.3,11.7,.370,1.3,3.5,.375,3.0,7.8,10.8,1.3,1.7,2.2,3.9,7.4,10.0,,73,101
442,Nick Young,SG,23,WAS,82,5,1837,9.6,21.7,.444,1.6,4.7,.341,8.0,17.0,.473,4.7,5.5,.850,0.9,3.4,4.3,2.7,1.1,0.6,2.6,4.0,25.6,,105,117
443,Thaddeus Young,PF,20,PHI,75,71,2580,9.8,19.9,.495,1.2,3.4,.341,8.7,16.5,.526,2.9,3.9,.735,2.9,4.9,7.8,1.8,2.1,0.5,2.4,3.4,23.7,,110,109
444,Sun Yue,SG,23,LAL,10,0,28,5.5,20.0,.273,0.0,10.9,.000,5.5,9.1,.600,0.0,0.0,,0.0,0.0,0.0,3.6,1.8,1.8,5.5,18.2,10.9,,53,108
